Steuerbares Einkommen;Einheitssteuersatz %
3740000;6.3813
3750000;6.3816
3760000;6.3819
3770000;6.3823
3780000;6.3826
3790000;6.3829
3800000;6.3832
3810000;6.3835
3820000;6.3838
3830000;6.3841
3840000;6.3844
3850000;6.3847
3860000;6.385
3870000;6.3853
3880000;6.3856
3890000;6.3859
3900000;6.3862
3910000;6.3865
3920000;6.3868
3930000;6.387
3940000;6.3873
3950000;6.3876
3960000;6.3879
3970000;6.3882
3980000;6.3885
3990000;6.3887
4000000;6.389
4010000;6.3893
4020000;6.3896
4030000;6.3898
4040000;6.3901
4050000;6.3904
4060000;6.3907
4070000;6.3909
4080000;6.3912
4090000;6.3915
4100000;6.3917
4110000;6.392
4120000;6.3923
4130000;6.3925
4140000;6.3928
4150000;6.393
4160000;6.3933
4170000;6.3935
4180000;6.3938
4190000;6.3941
4200000;6.3943
4210000;6.3946
4220000;6.3948
4230000;6.3951
4240000;6.3953
4250000;6.3956
4260000;6.3958
4270000;6.396
4280000;6.3963
4290000;6.3965
4300000;6.3968
4310000;6.397
4320000;6.3972
4330000;6.3975
4340000;6.3977
4350000;6.398
4360000;6.3982
4370000;6.3984
4380000;6.3987
4390000;6.3989
4400000;6.3991
4410000;6.3993
4420000;6.3996
4430000;6.3998
4440000;6.4
4450000;6.4002
4460000;6.4005
4470000;6.4007
4480000;6.4009
4490000;6.4011
4500000;6.4014
4510000;6.4016
4520000;6.4018
4530000;6.402
4540000;6.4022
4550000;6.4024
4560000;6.4027
4570000;6.4029
4580000;6.4031
4590000;6.4033
4600000;6.4035
4610000;6.4037
4620000;6.4039
4630000;6.4041
4640000;6.4043
4650000;6.4045
4660000;6.4047
4670000;6.4049
4680000;6.4051
4690000;6.4054
4700000;6.4056
4710000;6.4058
4720000;6.406
4730000;6.4062
4740000;6.4063
4750000;6.4065
4760000;6.4067
4770000;6.4069
4780000;6.4071
4790000;6.4073
4800000;6.4075
4810000;6.4077
4820000;6.4079
4830000;6.4081
4840000;6.4083
4850000;6.4085
4860000;6.4087
4870000;6.4088
4880000;6.409
4890000;6.4092
4900000;6.4094
4910000;6.4096
4920000;6.4098
4930000;6.41
4940000;6.4101
4950000;6.4103
4960000;6.4105
4970000;6.4107
4980000;6.4109
4990000;6.411
5000000;6.4112
5010000;6.4114
5020000;6.4116
5030000;6.4117
5040000;6.4119
5050000;6.4121
5060000;6.4123
5070000;6.4124
5080000;6.4126
5090000;6.4128
5100000;6.413
5110000;6.4131
5120000;6.4133
5130000;6.4135
5140000;6.4136
5150000;6.4138
5160000;6.414
5170000;6.4141
5180000;6.4143
5190000;6.4145
5200000;6.4146
5210000;6.4148
5220000;6.415
5230000;6.4151
5240000;6.4153
5250000;6.4154
5260000;6.4156
5270000;6.4158
5280000;6.4159
5290000;6.4161
5300000;6.4162
5310000;6.4164
5320000;6.4166
5330000;6.4167
5340000;6.4169
5350000;6.417
5360000;6.4172
5370000;6.4173
5380000;6.4175
5390000;6.4176
5400000;6.4178
5410000;6.4179
5420000;6.4181
5430000;6.4182
5440000;6.4184
5450000;6.4185
5460000;6.4187
5470000;6.4188
5480000;6.419
5490000;6.4191
5500000;6.4193
5510000;6.4194
5520000;6.4196
5530000;6.4197
5540000;6.4199
5550000;6.42
5560000;6.4202
5570000;6.4203
5580000;6.4204
5590000;6.4206
5600000;6.4207
5610000;6.4209
5620000;6.421
5630000;6.4212
5640000;6.4213
5650000;6.4214
5660000;6.4216
5670000;6.4217
5680000;6.4218
5690000;6.422
5700000;6.4221
5710000;6.4223
5720000;6.4224
5730000;6.4225
5740000;6.4227
5750000;6.4228
5760000;6.4229
5770000;6.4231
5780000;6.4232
5790000;6.4233
5800000;6.4235
5810000;6.4236
5820000;6.4237
5830000;6.4239
5840000;6.424
5850000;6.4241
5860000;6.4242
5870000;6.4244
5880000;6.4245
5890000;6.4246
5900000;6.4248
5910000;6.4249
5920000;6.425
5930000;6.4251
5940000;6.4253
5950000;6.4254
5960000;6.4255
5970000;6.4256
5980000;6.4258
5990000;6.4259
6000000;6.426
6010000;6.4261
6020000;6.4263
6030000;6.4264
6040000;6.4265
6050000;6.4266
6060000;6.4267
6070000;6.4269
6080000;6.427
6090000;6.4271
6100000;6.4272
6110000;6.4273
6120000;6.4275
6130000;6.4276
6140000;6.4277
6150000;6.4278
6160000;6.4279
6170000;6.4281
6180000;6.4282
6190000;6.4283
6200000;6.4284
6210000;6.4285
6220000;6.4286
6230000;6.4287
6240000;6.4289
6250000;6.429
6260000;6.4291
6270000;6.4292
6280000;6.4293
6290000;6.4294
6300000;6.4295
6310000;6.4297
6320000;6.4298
6330000;6.4299
6340000;6.43
6350000;6.4301
6360000;6.4302
6370000;6.4303
6380000;6.4304
6390000;6.4305
6400000;6.4306
6410000;6.4307
6420000;6.4309
6430000;6.431
6440000;6.4311
6450000;6.4312
6460000;6.4313
6470000;6.4314
6480000;6.4315
6490000;6.4316
6500000;6.4317
6510000;6.4318
6520000;6.4319
6530000;6.432
6540000;6.4321
6550000;6.4322
6560000;6.4323
6570000;6.4324
6580000;6.4325
6590000;6.4326
6600000;6.4327
6610000;6.4328
6620000;6.4329
6630000;6.433
6640000;6.4331
6650000;6.4332
6660000;6.4333
6670000;6.4334
6680000;6.4335
6690000;6.4336
6700000;6.4337
6710000;6.4338
6720000;6.4339
6730000;6.434
6740000;6.4341
6750000;6.4342
6760000;6.4343
6770000;6.4344
6780000;6.4345
6790000;6.4346
6800000;6.4347
6810000;6.4348
6820000;6.4349
6830000;6.435
6840000;6.4351
6850000;6.4352
6860000;6.4353
6870000;6.4354
6880000;6.4355
6890000;6.4356
6900000;6.4357
6910000;6.4358
6920000;6.4359
6940000;6.436
6950000;6.4361
6960000;6.4362
6970000;6.4363
6980000;6.4364
6990000;6.4365
7000000;6.4366
7010000;6.4367
7020000;6.4368
7030000;6.4369
7050000;6.437
7060000;6.4371
7070000;6.4372
7080000;6.4373
7090000;6.4374
7100000;6.4375
7110000;6.4376
7120000;6.4377
7140000;6.4378
7150000;6.4379
7160000;6.438
7170000;6.4381
7180000;6.4382
7190000;6.4383
7210000;6.4384
7220000;6.4385
7230000;6.4386
7240000;6.4387
7250000;6.4388
7260000;6.4389
7280000;6.439
7290000;6.4391
7300000;6.4392
7310000;6.4393
7320000;6.4394
7340000;6.4395
7350000;6.4396
7360000;6.4397
7370000;6.4398
7380000;6.4399
7400000;6.44
7410000;6.4401
7420000;6.4402
7430000;6.4403
7450000;6.4404
7460000;6.4405
7470000;6.4406
7480000;6.4407
7500000;6.4408
7510000;6.4409
7520000;6.441
7540000;6.4411
7550000;6.4412
7560000;6.4413
7570000;6.4414
7590000;6.4415
7600000;6.4416
7610000;6.4417
7630000;6.4418
7640000;6.4419
7650000;6.442
7670000;6.4421
7680000;6.4422
7690000;6.4423
7700000;6.4424
7720000;6.4425
7730000;6.4426
7750000;6.4427
7760000;6.4428
7770000;6.4429
7790000;6.443
7800000;6.4431
7810000;6.4432
7830000;6.4433
7840000;6.4434
7850000;6.4435
7870000;6.4436
7880000;6.4437
7900000;6.4438
7910000;6.4439
7920000;6.444
7940000;6.4441
7950000;6.4442
7970000;6.4443
7980000;6.4444
8000000;6.4445
8010000;6.4446
8020000;6.4447
8040000;6.4448
8050000;6.4449
8070000;6.445
8080000;6.4451
8100000;6.4452
8110000;6.4453
8130000;6.4454
8140000;6.4455
8160000;6.4456
8170000;6.4457
8190000;6.4458
8200000;6.4459
8220000;6.446
8230000;6.4461
8250000;6.4462
8260000;6.4463
8280000;6.4464
8290000;6.4465
8310000;6.4466
8330000;6.4467
8340000;6.4468
8360000;6.4469
8370000;6.447
8390000;6.4471
8400000;6.4472
8420000;6.4473
8440000;6.4474
8450000;6.4475
8470000;6.4476
8480000;6.4477
8500000;6.4478
8520000;6.4479
8530000;6.448
8550000;6.4481
8570000;6.4482
8580000;6.4483
8600000;6.4484
8620000;6.4485
8630000;6.4486
8650000;6.4487
8670000;6.4488
8680000;6.4489
8700000;6.449
8720000;6.4491
8730000;6.4492
8750000;6.4493
8770000;6.4494
8790000;6.4495
8800000;6.4496
8820000;6.4497
8840000;6.4498
8860000;6.4499
8870000;6.45
8890000;6.4501
8910000;6.4502
8930000;6.4503
8950000;6.4504
8960000;6.4505
8980000;6.4506
9000000;6.4507
9020000;6.4508
9040000;6.4509
9060000;6.451
9070000;6.4511
9090000;6.4512
9110000;6.4513
9130000;6.4514
9150000;6.4515
9170000;6.4516
9190000;6.4517
9210000;6.4518
9220000;6.4519
9240000;6.452
9260000;6.4521
9280000;6.4522
9300000;6.4523
9320000;6.4524
9340000;6.4525
9360000;6.4526
9380000;6.4527
9400000;6.4528
9420000;6.4529
9440000;6.453
9460000;6.4531
9480000;6.4532
9500000;6.4533
9520000;6.4534
9540000;6.4535
9560000;6.4536
9580000;6.4537
9600000;6.4538
9620000;6.4539
9640000;6.454
9670000;6.4541
9690000;6.4542
9710000;6.4543
9730000;6.4544
9750000;6.4545
9770000;6.4546
9790000;6.4547
9820000;6.4548
9840000;6.4549
9860000;6.455
9880000;6.4551
9900000;6.4552
9920000;6.4553
9950000;6.4554
9970000;6.4555
9990000;6.4556
10100000;6.456
10200000;6.4565
10300000;6.4569
10400000;6.4573
10500000;6.4577
10600000;6.4581
10700000;6.4585
10800000;6.4589
10900000;6.4593
11000000;6.4596
11100000;6.46
11200000;6.4604
11300000;6.4607
11400000;6.4611
11500000;6.4614
11600000;6.4617
11700000;6.4621
11800000;6.4624
11900000;6.4627
12000000;6.463
12100000;6.4633
12200000;6.4636
12300000;6.4639
12400000;6.4642
12500000;6.4645
12600000;6.4648
12700000;6.465
12800000;6.4653
12900000;6.4656
13000000;6.4659
13100000;6.4661
13200000;6.4664
13300000;6.4666
13400000;6.4669
13500000;6.4671
13600000;6.4674
13700000;6.4676
13800000;6.4678
13900000;6.4681
14000000;6.4683
14100000;6.4685
14200000;6.4687
14300000;6.469
14400000;6.4692
14500000;6.4694
14600000;6.4696
14700000;6.4698
14800000;6.47
14900000;6.4702
15000000;6.4704
15100000;6.4706
15200000;6.4708
15300000;6.471
15400000;6.4712
15500000;6.4714
15600000;6.4715
15700000;6.4717
15800000;6.4719
15900000;6.4721
16000000;6.4723
16100000;6.4724
16200000;6.4726
16300000;6.4728
16400000;6.4729
16500000;6.4731
16600000;6.4733
16700000;6.4734
16800000;6.4736
16900000;6.4737
17000000;6.4739
17100000;6.474
17200000;6.4742
17300000;6.4743
17400000;6.4745
17500000;6.4746
17600000;6.4748
17700000;6.4749
17800000;6.4751
17900000;6.4752
18000000;6.4753
18100000;6.4755
18200000;6.4756
18300000;6.4757
18400000;6.4759
18500000;6.476
18600000;6.4761
18700000;6.4763
18800000;6.4764
18900000;6.4765
19000000;6.4766
19100000;6.4768
19200000;6.4769
19300000;6.477
19400000;6.4771
19500000;6.4772
19600000;6.4774
19700000;6.4775
19800000;6.4776
19900000;6.4777
20000000;6.4778
20100000;6.4779
20200000;6.478
20300000;6.4781
20400000;6.4782
20500000;6.4783
20600000;6.4785
20700000;6.4786
20800000;6.4787
20900000;6.4788
21000000;6.4789
21100000;6.479
21200000;6.4791
21300000;6.4792
21400000;6.4793
21500000;6.4794
21700000;6.4795
21800000;6.4796
21900000;6.4797
22000000;6.4798
22100000;6.4799
22200000;6.48
22300000;6.4801
22400000;6.4802
22500000;6.4803
22600000;6.4804
22800000;6.4805
22900000;6.4806
23000000;6.4807
23100000;6.4808
23200000;6.4809
23400000;6.481
23500000;6.4811
23600000;6.4812
23700000;6.4813
23900000;6.4814
24000000;6.4815
24100000;6.4816
24200000;6.4817
24400000;6.4818
24500000;6.4819
24600000;6.482
24800000;6.4821
24900000;6.4822
25100000;6.4823
25200000;6.4824
25300000;6.4825
25500000;6.4826
25600000;6.4827
25800000;6.4828
25900000;6.4829
26100000;6.483
26200000;6.4831
26400000;6.4832
26600000;6.4833
26700000;6.4834
26900000;6.4835
27000000;6.4836
27200000;6.4837
27400000;6.4838
27500000;6.4839
27700000;6.484
27900000;6.4841
28100000;6.4842
28200000;6.4843
28400000;6.4844
28600000;6.4845
28800000;6.4846
29000000;6.4847
29200000;6.4848
29400000;6.4849
29500000;6.485
29700000;6.4851
29900000;6.4852
30100000;6.4853
30400000;6.4854
30600000;6.4855
30800000;6.4856
31000000;6.4857
31200000;6.4858
31400000;6.4859
31600000;6.486
31900000;6.4861
32100000;6.4862
32300000;6.4863
32600000;6.4864
32800000;6.4865
33100000;6.4866
33300000;6.4867
33600000;6.4868
33800000;6.4869
34100000;6.487
34300000;6.4871
34600000;6.4872
34900000;6.4873
35100000;6.4874
35400000;6.4875
35700000;6.4876
36000000;6.4877
36300000;6.4878
36600000;6.4879
36900000;6.488
37200000;6.4881
37500000;6.4882
37800000;6.4883
38200000;6.4884
38500000;6.4885
38800000;6.4886
39200000;6.4887
39500000;6.4888
39900000;6.4889
40200000;6.489
40600000;6.4891
41000000;6.4892
41300000;6.4893
41700000;6.4894
42100000;6.4895
42500000;6.4896
42900000;6.4897
43400000;6.4898
43800000;6.4899
44200000;6.49
44700000;6.4901
45100000;6.4902
45600000;6.4903
46100000;6.4904
46500000;6.4905
47000000;6.4906
47500000;6.4907
48000000;6.4908
48600000;6.4909
49100000;6.491
49600000;6.4911
50200000;6.4912
50800000;6.4913
51400000;6.4914
52000000;6.4915
52600000;6.4916
53200000;6.4917
53900000;6.4918
54500000;6.4919
55200000;6.492
55900000;6.4921
56600000;6.4922
57300000;6.4923
58100000;6.4924
58800000;6.4925
59600000;6.4926
60400000;6.4927
61300000;6.4928
62100000;6.4929
63000000;6.493
63900000;6.4931
64900000;6.4932
65800000;6.4933
66800000;6.4934
67800000;6.4935
68900000;6.4936
70000000;6.4937
71100000;6.4938
72200000;6.4939
73400000;6.494
74700000;6.4941
75900000;6.4942
77300000;6.4943
78600000;6.4944
80000000;6.4945
81500000;6.4946
83000000;6.4947
84600000;6.4948
86200000;6.4949
88000000;6.495
89700000;6.4951
91600000;6.4952
93500000;6.4953
95500000;6.4954
97600000;6.4955
99800000;6.4956
103000000;6.4957
105000000;6.4958
107000000;6.4959
110000000;6.496
113000000;6.4961
116000000;6.4962
119000000;6.4963
122000000;6.4964
126000000;6.4965
129000000;6.4966
133000000;6.4967
137000000;6.4968
141000000;6.4969
146000000;6.497
151000000;6.4971
156000000;6.4972
162000000;6.4973
168000000;6.4974
175000000;6.4975
182000000;6.4976
189000000;6.4977
198000000;6.4978
207000000;6.4979
217000000;6.498
228000000;6.4981
240000000;6.4982
254000000;6.4983
270000000;6.4984
287000000;6.4985
307000000;6.4986
329000000;6.4987
356000000;6.4988
387000000;6.4989
423000000;6.499
468000000;6.4991
523000000;6.4992
592000000;6.4993
683000000;6.4994
808000000;6.4995
987000000;6.4996
1269000000;6.4997
1776000000;6.4998
2960000000;6.4999
