Steuerbares Einkommen;Einheitssteuersatz %
3440000;6.4127
3450000;6.413
3460000;6.4132
3470000;6.4135
3480000;6.4137
3490000;6.414
3500000;6.4142
3510000;6.4145
3520000;6.4147
3530000;6.415
3540000;6.4152
3550000;6.4154
3560000;6.4157
3570000;6.4159
3580000;6.4162
3590000;6.4164
3600000;6.4166
3610000;6.4168
3620000;6.4171
3630000;6.4173
3640000;6.4175
3650000;6.4178
3660000;6.418
3670000;6.4182
3680000;6.4184
3690000;6.4187
3700000;6.4189
3710000;6.4191
3720000;6.4193
3730000;6.4195
3740000;6.4197
3750000;6.42
3760000;6.4202
3770000;6.4204
3780000;6.4206
3790000;6.4208
3800000;6.421
3810000;6.4212
3820000;6.4214
3830000;6.4216
3840000;6.4218
3850000;6.422
3860000;6.4222
3870000;6.4224
3880000;6.4226
3890000;6.4228
3900000;6.423
3910000;6.4232
3920000;6.4234
3930000;6.4236
3940000;6.4238
3950000;6.424
3960000;6.4242
3970000;6.4244
3980000;6.4246
3990000;6.4248
4000000;6.425
4010000;6.4251
4020000;6.4253
4030000;6.4255
4040000;6.4257
4050000;6.4259
4060000;6.4261
4070000;6.4262
4080000;6.4264
4090000;6.4266
4100000;6.4268
4110000;6.427
4120000;6.4271
4130000;6.4273
4140000;6.4275
4150000;6.4277
4160000;6.4278
4170000;6.428
4180000;6.4282
4190000;6.4284
4200000;6.4285
4210000;6.4287
4220000;6.4289
4230000;6.429
4240000;6.4292
4250000;6.4294
4260000;6.4295
4270000;6.4297
4280000;6.4299
4290000;6.43
4300000;6.4302
4310000;6.4304
4320000;6.4305
4330000;6.4307
4340000;6.4308
4350000;6.431
4360000;6.4312
4370000;6.4313
4380000;6.4315
4390000;6.4316
4400000;6.4318
4410000;6.4319
4420000;6.4321
4430000;6.4322
4440000;6.4324
4450000;6.4325
4460000;6.4327
4470000;6.4328
4480000;6.433
4490000;6.4331
4500000;6.4333
4510000;6.4334
4520000;6.4336
4530000;6.4337
4540000;6.4339
4550000;6.434
4560000;6.4342
4570000;6.4343
4580000;6.4345
4590000;6.4346
4600000;6.4347
4610000;6.4349
4620000;6.435
4630000;6.4352
4640000;6.4353
4650000;6.4354
4660000;6.4356
4670000;6.4357
4680000;6.4359
4690000;6.436
4700000;6.4361
4710000;6.4363
4720000;6.4364
4730000;6.4365
4740000;6.4367
4750000;6.4368
4760000;6.4369
4770000;6.4371
4780000;6.4372
4790000;6.4373
4800000;6.4375
4810000;6.4376
4820000;6.4377
4830000;6.4379
4840000;6.438
4850000;6.4381
4860000;6.4382
4870000;6.4384
4880000;6.4385
4890000;6.4386
4900000;6.4387
4910000;6.4389
4920000;6.439
4930000;6.4391
4940000;6.4392
4950000;6.4394
4960000;6.4395
4970000;6.4396
4980000;6.4397
4990000;6.4398
5000000;6.44
5010000;6.4401
5020000;6.4402
5030000;6.4403
5040000;6.4404
5050000;6.4406
5060000;6.4407
5070000;6.4408
5080000;6.4409
5090000;6.441
5100000;6.4411
5110000;6.4413
5120000;6.4414
5130000;6.4415
5140000;6.4416
5150000;6.4417
5160000;6.4418
5170000;6.4419
5180000;6.4421
5190000;6.4422
5200000;6.4423
5210000;6.4424
5220000;6.4425
5230000;6.4426
5240000;6.4427
5250000;6.4428
5260000;6.4429
5270000;6.443
5280000;6.4431
5290000;6.4433
5300000;6.4434
5310000;6.4435
5320000;6.4436
5330000;6.4437
5340000;6.4438
5350000;6.4439
5360000;6.444
5370000;6.4441
5380000;6.4442
5390000;6.4443
5400000;6.4444
5410000;6.4445
5420000;6.4446
5430000;6.4447
5440000;6.4448
5450000;6.4449
5460000;6.445
5470000;6.4451
5480000;6.4452
5490000;6.4453
5500000;6.4454
5510000;6.4455
5520000;6.4456
5530000;6.4457
5540000;6.4458
5550000;6.4459
5560000;6.446
5570000;6.4461
5580000;6.4462
5590000;6.4463
5600000;6.4464
5610000;6.4465
5620000;6.4466
5630000;6.4467
5640000;6.4468
5650000;6.4469
5660000;6.447
5670000;6.4471
5680000;6.4472
5700000;6.4473
5710000;6.4474
5720000;6.4475
5730000;6.4476
5740000;6.4477
5750000;6.4478
5760000;6.4479
5770000;6.448
5780000;6.4481
5790000;6.4482
5810000;6.4483
5820000;6.4484
5830000;6.4485
5840000;6.4486
5850000;6.4487
5860000;6.4488
5870000;6.4489
5890000;6.449
5900000;6.4491
5910000;6.4492
5920000;6.4493
5930000;6.4494
5940000;6.4495
5950000;6.4496
5970000;6.4497
5980000;6.4498
5990000;6.4499
6000000;6.45
6010000;6.4501
6030000;6.4502
6040000;6.4503
6050000;6.4504
6060000;6.4505
6080000;6.4506
6090000;6.4507
6100000;6.4508
6110000;6.4509
6120000;6.451
6140000;6.4511
6150000;6.4512
6160000;6.4513
6180000;6.4514
6190000;6.4515
6200000;6.4516
6210000;6.4517
6230000;6.4518
6240000;6.4519
6250000;6.452
6270000;6.4521
6280000;6.4522
6290000;6.4523
6300000;6.4524
6320000;6.4525
6330000;6.4526
6340000;6.4527
6360000;6.4528
6370000;6.4529
6380000;6.453
6400000;6.4531
6410000;6.4532
6430000;6.4533
6440000;6.4534
6450000;6.4535
6470000;6.4536
6480000;6.4537
6500000;6.4538
6510000;6.4539
6520000;6.454
6540000;6.4541
6550000;6.4542
6570000;6.4543
6580000;6.4544
6600000;6.4545
6610000;6.4546
6620000;6.4547
6640000;6.4548
6650000;6.4549
6670000;6.455
6680000;6.4551
6700000;6.4552
6710000;6.4553
6730000;6.4554
6740000;6.4555
6760000;6.4556
6770000;6.4557
6790000;6.4558
6800000;6.4559
6820000;6.456
6830000;6.4561
6850000;6.4562
6870000;6.4563
6880000;6.4564
6900000;6.4565
6910000;6.4566
6930000;6.4567
6950000;6.4568
6960000;6.4569
6980000;6.457
6990000;6.4571
7010000;6.4572
7030000;6.4573
7040000;6.4574
7060000;6.4575
7080000;6.4576
7090000;6.4577
7110000;6.4578
7130000;6.4579
7140000;6.458
7160000;6.4581
7180000;6.4582
7190000;6.4583
7210000;6.4584
7230000;6.4585
7250000;6.4586
7260000;6.4587
7280000;6.4588
7300000;6.4589
7320000;6.459
7340000;6.4591
7350000;6.4592
7370000;6.4593
7390000;6.4594
7410000;6.4595
7430000;6.4596
7440000;6.4597
7460000;6.4598
7480000;6.4599
7500000;6.46
7520000;6.4601
7540000;6.4602
7560000;6.4603
7580000;6.4604
7590000;6.4605
7610000;6.4606
7630000;6.4607
7650000;6.4608
7670000;6.4609
7690000;6.461
7710000;6.4611
7730000;6.4612
7750000;6.4613
7770000;6.4614
7790000;6.4615
7810000;6.4616
7830000;6.4617
7850000;6.4618
7870000;6.4619
7890000;6.462
7910000;6.4621
7940000;6.4622
7960000;6.4623
7980000;6.4624
8000000;6.4625
8020000;6.4626
8040000;6.4627
8060000;6.4628
8090000;6.4629
8110000;6.463
8130000;6.4631
8150000;6.4632
8170000;6.4633
8200000;6.4634
8220000;6.4635
8240000;6.4636
8260000;6.4637
8290000;6.4638
8310000;6.4639
8330000;6.464
8350000;6.4641
8380000;6.4642
8400000;6.4643
8430000;6.4644
8450000;6.4645
8470000;6.4646
8500000;6.4647
8520000;6.4648
8540000;6.4649
8570000;6.465
8590000;6.4651
8620000;6.4652
8640000;6.4653
8670000;6.4654
8690000;6.4655
8720000;6.4656
8740000;6.4657
8770000;6.4658
8790000;6.4659
8820000;6.466
8850000;6.4661
8870000;6.4662
8900000;6.4663
8930000;6.4664
8950000;6.4665
8980000;6.4666
9010000;6.4667
9030000;6.4668
9060000;6.4669
9090000;6.467
9120000;6.4671
9140000;6.4672
9170000;6.4673
9200000;6.4674
9230000;6.4675
9260000;6.4676
9280000;6.4677
9310000;6.4678
9340000;6.4679
9370000;6.468
9400000;6.4681
9430000;6.4682
9460000;6.4683
9490000;6.4684
9520000;6.4685
9550000;6.4686
9580000;6.4687
9610000;6.4688
9640000;6.4689
9670000;6.469
9700000;6.4691
9740000;6.4692
9770000;6.4693
9800000;6.4694
9830000;6.4695
9860000;6.4696
9900000;6.4697
9930000;6.4698
9960000;6.4699
9990000;6.47
10100000;6.4703
10200000;6.4706
10300000;6.4709
10400000;6.4711
10500000;6.4714
10600000;6.4717
10700000;6.4719
10800000;6.4722
10900000;6.4725
11000000;6.4727
11100000;6.473
11200000;6.4732
11300000;6.4734
11400000;6.4737
11500000;6.4739
11600000;6.4741
11700000;6.4743
11800000;6.4746
11900000;6.4748
12000000;6.475
12100000;6.4752
12200000;6.4754
12300000;6.4756
12400000;6.4758
12500000;6.476
12600000;6.4762
12700000;6.4764
12800000;6.4765
12900000;6.4767
13000000;6.4769
13100000;6.4771
13200000;6.4773
13300000;6.4774
13400000;6.4776
13500000;6.4778
13600000;6.4779
13700000;6.4781
13800000;6.4782
13900000;6.4784
14000000;6.4786
14100000;6.4787
14200000;6.4789
14300000;6.479
14400000;6.4792
14500000;6.4793
14600000;6.4794
14700000;6.4796
14800000;6.4797
14900000;6.4799
15000000;6.48
15100000;6.4801
15200000;6.4803
15300000;6.4804
15400000;6.4805
15500000;6.4806
15600000;6.4808
15700000;6.4809
15800000;6.481
15900000;6.4811
16000000;6.4812
16100000;6.4814
16200000;6.4815
16300000;6.4816
16400000;6.4817
16500000;6.4818
16600000;6.4819
16700000;6.482
16800000;6.4821
16900000;6.4822
17000000;6.4823
17100000;6.4824
17200000;6.4825
17300000;6.4826
17400000;6.4827
17500000;6.4828
17600000;6.4829
17700000;6.483
17800000;6.4831
17900000;6.4832
18000000;6.4833
18100000;6.4834
18200000;6.4835
18300000;6.4836
18400000;6.4837
18500000;6.4838
18600000;6.4839
18800000;6.484
18900000;6.4841
19000000;6.4842
19100000;6.4843
19200000;6.4844
19400000;6.4845
19500000;6.4846
19600000;6.4847
19700000;6.4848
19900000;6.4849
20000000;6.485
20100000;6.4851
20300000;6.4852
20400000;6.4853
20500000;6.4854
20700000;6.4855
20800000;6.4856
21000000;6.4857
21100000;6.4858
21300000;6.4859
21400000;6.486
21600000;6.4861
21700000;6.4862
21900000;6.4863
22000000;6.4864
22200000;6.4865
22400000;6.4866
22500000;6.4867
22700000;6.4868
22900000;6.4869
23100000;6.487
23200000;6.4871
23400000;6.4872
23600000;6.4873
23800000;6.4874
24000000;6.4875
24200000;6.4876
24400000;6.4877
24600000;6.4878
24800000;6.4879
25000000;6.488
25200000;6.4881
25400000;6.4882
25600000;6.4883
25800000;6.4884
26000000;6.4885
26300000;6.4886
26500000;6.4887
26700000;6.4888
27000000;6.4889
27200000;6.489
27500000;6.4891
27700000;6.4892
28000000;6.4893
28200000;6.4894
28500000;6.4895
28800000;6.4896
29100000;6.4897
29300000;6.4898
29600000;6.4899
29900000;6.49
30200000;6.4901
30500000;6.4902
30800000;6.4903
31200000;6.4904
31500000;6.4905
31800000;6.4906
32200000;6.4907
32500000;6.4908
32900000;6.4909
33200000;6.491
33600000;6.4911
34000000;6.4912
34400000;6.4913
34800000;6.4914
35200000;6.4915
35600000;6.4916
36000000;6.4917
36400000;6.4918
36900000;6.4919
37300000;6.492
37800000;6.4921
38300000;6.4922
38800000;6.4923
39300000;6.4924
39800000;6.4925
40300000;6.4926
40900000;6.4927
41500000;6.4928
42000000;6.4929
42600000;6.493
43200000;6.4931
43900000;6.4932
44500000;6.4933
45200000;6.4934
45900000;6.4935
46600000;6.4936
47300000;6.4937
48100000;6.4938
48900000;6.4939
49700000;6.494
50500000;6.4941
51400000;6.4942
52300000;6.4943
53200000;6.4944
54100000;6.4945
55100000;6.4946
56200000;6.4947
57200000;6.4948
58300000;6.4949
59500000;6.495
60700000;6.4951
61900000;6.4952
63200000;6.4953
64600000;6.4954
66000000;6.4955
67500000;6.4956
69100000;6.4957
70700000;6.4958
72400000;6.4959
74200000;6.496
76000000;6.4961
78000000;6.4962
80100000;6.4963
82300000;6.4964
84600000;6.4965
87100000;6.4966
89700000;6.4967
92400000;6.4968
95300000;6.4969
98500000;6.497
102000000;6.4971
106000000;6.4972
110000000;6.4973
114000000;6.4974
118000000;6.4975
123000000;6.4976
128000000;6.4977
134000000;6.4978
140000000;6.4979
147000000;6.498
154000000;6.4981
163000000;6.4982
172000000;6.4983
182000000;6.4984
194000000;6.4985
208000000;6.4986
223000000;6.4987
241000000;6.4988
262000000;6.4989
286000000;6.499
316000000;6.4991
354000000;6.4992
401000000;6.4993
462000000;6.4994
546000000;6.4995
668000000;6.4996
858000000;6.4997
1201000000;6.4998
2002000000;6.4999
6004000000;6.5
